frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,14,2,3,0,0,19,0.7368421052631579
1,13,2,3,0,0,18,0.7222222222222222
2,15,1,3,0,0,19,0.7894736842105263
3,13,1,3,1,0,18,0.7222222222222222
4,16,2,3,0,0,21,0.7619047619047619
5,15,1,3,0,0,19,0.7894736842105263
6,13,2,3,1,0,19,0.6842105263157895
7,15,2,3,0,0,20,0.75
8,16,2,2,0,0,20,0.8
9,13,2,3,0,0,18,0.7222222222222222
10,15,2,3,1,0,21,0.7142857142857143
11,15,2,3,0,0,20,0.75
12,15,2,3,0,0,20,0.75
13,14,2,3,0,0,19,0.7368421052631579
14,13,1,3,1,0,18,0.7222222222222222
15,14,2,3,0,0,19,0.7368421052631579
16,15,2,3,1,0,21,0.7142857142857143
17,14,1,3,1,0,19,0.7368421052631579
18,13,1,3,0,0,17,0.7647058823529411
19,14,2,3,1,0,20,0.7
20,13,2,3,0,0,18,0.7222222222222222
21,12,1,3,0,0,16,0.75
22,14,2,3,0,0,19,0.7368421052631579
23,16,1,3,0,0,20,0.8
24,13,1,3,0,0,17,0.7647058823529411
25,13,2,3,0,0,18,0.7222222222222222
26,14,2,3,0,0,19,0.7368421052631579
27,13,0,3,1,0,17,0.7647058823529411
28,16,2,3,0,0,21,0.7619047619047619
29,15,1,3,0,0,19,0.7894736842105263
30,15,1,3,0,0,19,0.7894736842105263
31,15,1,2,0,0,18,0.8333333333333334
32,13,1,2,0,0,16,0.8125
33,11,1,2,0,0,14,0.7857142857142857
34,13,1,3,0,0,17,0.7647058823529411
35,14,1,3,0,0,18,0.7777777777777778
36,14,1,2,0,0,17,0.8235294117647058
37,14,1,3,1,0,19,0.7368421052631579
38,13,1,3,0,0,17,0.7647058823529411
39,13,2,3,0,0,18,0.7222222222222222
40,15,2,3,0,0,20,0.75
41,15,1,3,0,0,19,0.7894736842105263
42,14,2,3,0,0,19,0.7368421052631579
43,14,2,3,0,0,19,0.7368421052631579
44,16,2,3,0,0,21,0.7619047619047619
45,18,2,2,0,0,22,0.8181818181818182
46,16,1,3,0,0,20,0.8
47,12,1,3,0,0,16,0.75
48,13,1,3,0,0,17,0.7647058823529411
49,13,1,3,0,0,17,0.7647058823529411
50,14,1,3,0,0,18,0.7777777777777778
51,16,1,3,0,0,20,0.8
52,14,2,3,0,0,19,0.7368421052631579
53,14,0,3,0,0,17,0.8235294117647058
54,16,1,3,0,0,20,0.8
55,14,2,3,0,0,19,0.7368421052631579
56,16,2,3,0,0,21,0.7619047619047619
57,13,0,3,1,0,17,0.7647058823529411
58,15,1,3,0,0,19,0.7894736842105263
59,15,2,3,0,0,20,0.75
60,15,0,3,1,0,19,0.7894736842105263
61,17,1,3,0,0,21,0.8095238095238095
62,14,2,3,0,0,19,0.7368421052631579
63,12,2,3,0,0,17,0.7058823529411765
64,15,1,3,0,0,19,0.7894736842105263
65,11,2,3,1,0,17,0.6470588235294118
66,16,1,3,0,0,20,0.8
67,12,2,3,0,0,17,0.7058823529411765
68,13,2,3,0,0,18,0.7222222222222222
69,15,1,3,0,0,19,0.7894736842105263
70,14,1,3,0,0,18,0.7777777777777778
71,14,2,2,0,0,18,0.7777777777777778
72,12,1,3,0,0,16,0.75
73,14,2,3,0,0,19,0.7368421052631579
74,15,1,3,0,0,19,0.7894736842105263
75,15,2,4,0,0,21,0.7142857142857143
76,15,2,3,0,0,20,0.75
77,17,1,3,0,0,21,0.8095238095238095
78,16,2,3,0,0,21,0.7619047619047619
79,12,2,3,0,0,17,0.7058823529411765
80,16,1,3,1,0,21,0.7619047619047619
81,16,1,3,1,0,21,0.7619047619047619
82,14,1,3,0,0,18,0.7777777777777778
83,14,1,3,0,0,18,0.7777777777777778
84,15,1,3,0,0,19,0.7894736842105263
85,12,1,3,1,0,17,0.7058823529411765
86,16,1,3,0,0,20,0.8
87,16,1,3,0,0,20,0.8
88,15,1,3,0,0,19,0.7894736842105263
89,14,2,3,0,0,19,0.7368421052631579
90,13,1,3,0,0,17,0.7647058823529411
91,15,2,3,0,0,20,0.75
92,15,2,3,0,0,20,0.75
93,14,1,3,0,0,18,0.7777777777777778
94,15,1,3,0,0,19,0.7894736842105263
95,17,2,3,0,0,22,0.7727272727272727
96,16,2,3,0,0,21,0.7619047619047619
97,13,2,3,0,0,18,0.7222222222222222
98,15,2,3,0,0,20,0.75
99,15,2,3,0,0,20,0.75
100,14,1,3,0,0,18,0.7777777777777778
101,14,2,3,0,0,19,0.7368421052631579
102,13,2,3,0,0,18,0.7222222222222222
103,14,2,3,0,0,19,0.7368421052631579
104,15,2,3,1,0,21,0.7142857142857143
105,15,2,3,1,0,21,0.7142857142857143
106,11,2,3,0,0,16,0.6875
107,15,2,3,1,0,21,0.7142857142857143
108,14,2,3,0,0,19,0.7368421052631579
109,14,2,3,0,0,19,0.7368421052631579
110,15,2,3,0,0,20,0.75
111,13,0,3,1,0,17,0.7647058823529411
112,12,1,3,1,0,17,0.7058823529411765
113,16,2,3,0,0,21,0.7619047619047619
114,15,1,3,0,0,19,0.7894736842105263
115,15,1,3,0,0,19,0.7894736842105263
116,14,2,3,0,0,19,0.7368421052631579
117,15,2,3,0,0,20,0.75
118,15,2,3,0,0,20,0.75
119,16,1,3,0,0,20,0.8
120,13,2,3,0,0,18,0.7222222222222222
121,12,2,3,0,0,17,0.7058823529411765
122,13,2,3,0,0,18,0.7222222222222222
123,12,2,3,0,0,17,0.7058823529411765
124,15,1,3,0,0,19,0.7894736842105263
125,12,2,3,1,0,18,0.6666666666666666
126,13,2,3,0,0,18,0.7222222222222222
127,12,2,3,1,0,18,0.6666666666666666
128,13,2,3,0,0,18,0.7222222222222222
129,13,1,3,0,0,17,0.7647058823529411
130,13,2,3,1,0,19,0.6842105263157895
131,17,2,3,1,0,23,0.7391304347826086
132,16,2,2,0,0,20,0.8
133,13,1,3,0,0,17,0.7647058823529411
134,17,2,3,0,0,22,0.7727272727272727
135,14,2,2,0,0,18,0.7777777777777778
