frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,13,6,1,0,0,20,0.65
1,14,3,1,0,0,18,0.7777777777777778
2,14,4,1,0,0,19,0.7368421052631579
3,15,4,1,0,0,20,0.75
4,14,5,1,0,0,20,0.7
5,15,7,1,0,0,23,0.6521739130434783
6,13,5,1,0,0,19,0.6842105263157895
7,12,6,1,0,0,19,0.631578947368421
8,12,5,1,0,0,18,0.6666666666666666
9,13,4,1,0,0,18,0.7222222222222222
10,13,5,1,0,0,19,0.6842105263157895
11,11,6,1,0,0,18,0.6111111111111112
12,13,6,1,0,0,20,0.65
13,13,7,1,0,0,21,0.6190476190476191
14,13,8,1,0,0,22,0.5909090909090909
15,14,4,1,0,0,19,0.7368421052631579
16,15,5,2,0,0,22,0.6818181818181818
17,12,7,1,0,0,20,0.6
18,14,2,1,0,0,17,0.8235294117647058
19,13,2,1,0,0,16,0.8125
20,12,3,1,0,0,16,0.75
21,14,5,1,0,0,20,0.7
22,12,4,1,0,0,17,0.7058823529411765
23,14,5,1,0,0,20,0.7
24,14,4,1,0,0,19,0.7368421052631579
25,13,5,1,0,0,19,0.6842105263157895
26,13,3,2,0,0,18,0.7222222222222222
27,13,4,1,0,0,18,0.7222222222222222
28,15,4,2,0,0,21,0.7142857142857143
29,14,5,1,0,0,20,0.7
30,14,4,1,0,0,19,0.7368421052631579
31,13,4,1,0,0,18,0.7222222222222222
32,13,4,2,0,0,19,0.6842105263157895
33,13,4,2,0,0,19,0.6842105263157895
34,13,4,2,0,0,19,0.6842105263157895
35,13,5,2,0,0,20,0.65
36,13,5,1,0,0,19,0.6842105263157895
37,12,4,1,0,0,17,0.7058823529411765
38,14,4,1,0,0,19,0.7368421052631579
39,14,4,2,0,0,20,0.7
40,12,4,1,0,0,17,0.7058823529411765
41,15,5,1,0,0,21,0.7142857142857143
42,14,6,2,0,0,22,0.6363636363636364
43,12,5,1,0,0,18,0.6666666666666666
44,11,5,1,0,0,17,0.6470588235294118
45,12,4,2,0,0,18,0.6666666666666666
46,13,4,2,0,0,19,0.6842105263157895
47,13,5,2,0,0,20,0.65
48,13,4,2,0,0,19,0.6842105263157895
49,13,6,1,0,0,20,0.65
50,13,5,2,0,0,20,0.65
51,14,4,1,0,0,19,0.7368421052631579
52,8,5,1,0,0,14,0.5714285714285714
53,13,3,1,0,0,17,0.7647058823529411
54,13,4,1,0,0,18,0.7222222222222222
55,13,5,1,0,0,19,0.6842105263157895
56,14,4,1,0,0,19,0.7368421052631579
57,12,3,1,0,0,16,0.75
58,13,4,1,0,0,18,0.7222222222222222
59,12,6,1,0,0,19,0.631578947368421
60,13,4,1,0,0,18,0.7222222222222222
61,14,3,1,0,0,18,0.7777777777777778
62,14,3,1,0,0,18,0.7777777777777778
63,14,4,2,0,0,20,0.7
64,11,4,2,0,0,17,0.6470588235294118
65,13,3,2,0,0,18,0.7222222222222222
66,14,5,2,0,0,21,0.6666666666666666
67,13,5,1,0,0,19,0.6842105263157895
68,13,4,1,0,0,18,0.7222222222222222
69,14,5,1,0,0,20,0.7
70,14,4,1,0,0,19,0.7368421052631579
71,12,5,1,0,0,18,0.6666666666666666
72,10,6,1,0,0,17,0.5882352941176471
73,13,3,1,0,0,17,0.7647058823529411
74,11,2,2,0,0,15,0.7333333333333333
75,12,4,1,0,0,17,0.7058823529411765
76,12,6,1,0,0,19,0.631578947368421
77,12,4,1,0,0,17,0.7058823529411765
78,10,5,1,0,0,16,0.625
79,10,3,1,0,0,14,0.7142857142857143
80,13,4,1,0,0,18,0.7222222222222222
81,10,4,1,0,0,15,0.6666666666666666
82,11,3,2,0,0,16,0.6875
83,12,5,2,0,0,19,0.631578947368421
84,13,4,1,0,0,18,0.7222222222222222
85,10,5,1,0,0,16,0.625
86,14,4,1,0,0,19,0.7368421052631579
87,13,4,1,0,0,18,0.7222222222222222
88,14,6,1,0,0,21,0.6666666666666666
89,12,4,1,0,0,17,0.7058823529411765
90,13,4,1,0,0,18,0.7222222222222222
91,10,5,1,0,0,16,0.625
92,14,4,1,0,0,19,0.7368421052631579
93,13,4,1,0,0,18,0.7222222222222222
94,10,6,1,0,0,17,0.5882352941176471
95,12,2,1,0,0,15,0.8
96,11,2,1,0,0,14,0.7857142857142857
97,12,5,1,0,0,18,0.6666666666666666
98,11,2,1,0,0,14,0.7857142857142857
99,10,2,2,0,0,14,0.7142857142857143
100,14,3,1,0,0,18,0.7777777777777778
101,13,3,1,0,0,17,0.7647058823529411
102,11,2,2,0,0,15,0.7333333333333333
103,13,5,1,0,0,19,0.6842105263157895
104,12,2,2,0,0,16,0.75
105,12,2,2,0,0,16,0.75
106,12,4,2,0,0,18,0.6666666666666666
107,13,5,2,0,0,20,0.65
108,12,3,0,0,0,15,0.8
109,12,5,1,0,0,18,0.6666666666666666
110,14,4,1,0,0,19,0.7368421052631579
111,12,4,1,0,0,17,0.7058823529411765
112,13,5,1,0,0,19,0.6842105263157895
113,13,4,1,0,0,18,0.7222222222222222
114,12,7,1,0,0,20,0.6
115,13,7,1,0,0,21,0.6190476190476191
116,14,4,1,0,0,19,0.7368421052631579
117,12,5,2,0,0,19,0.631578947368421
118,11,3,1,0,0,15,0.7333333333333333
119,13,5,1,0,0,19,0.6842105263157895
120,11,4,1,0,0,16,0.6875
121,10,5,1,0,0,16,0.625
122,12,5,1,0,0,18,0.6666666666666666
123,11,2,1,0,0,14,0.7857142857142857
124,14,3,1,0,0,18,0.7777777777777778
125,12,4,1,0,0,17,0.7058823529411765
126,13,3,1,0,0,17,0.7647058823529411
127,12,3,1,0,0,16,0.75
128,13,2,1,0,0,16,0.8125
129,14,4,1,0,0,19,0.7368421052631579
130,14,2,1,0,0,17,0.8235294117647058
131,11,2,1,0,0,14,0.7857142857142857
132,12,2,2,0,0,16,0.75
133,12,4,1,0,0,17,0.7058823529411765
134,13,4,1,0,0,18,0.7222222222222222
135,11,5,1,0,0,17,0.6470588235294118
136,14,3,1,0,0,18,0.7777777777777778
137,13,3,1,0,0,17,0.7647058823529411
138,15,4,1,0,0,20,0.75
139,14,4,1,0,0,19,0.7368421052631579
140,12,3,2,0,0,17,0.7058823529411765
141,14,3,2,0,0,19,0.7368421052631579
142,13,4,2,0,0,19,0.6842105263157895
143,12,3,1,0,0,16,0.75
144,11,3,1,0,0,15,0.7333333333333333
145,12,5,2,0,0,19,0.631578947368421
146,13,5,1,0,0,19,0.6842105263157895
147,10,5,1,0,0,16,0.625
148,11,2,1,0,0,14,0.7857142857142857
149,12,5,1,0,0,18,0.6666666666666666
150,13,4,1,0,0,18,0.7222222222222222
151,10,3,1,0,0,14,0.7142857142857143
152,13,2,1,0,0,16,0.8125
153,12,2,1,0,0,15,0.8
154,13,4,1,0,0,18,0.7222222222222222
155,11,3,2,0,0,16,0.6875
156,13,2,1,0,0,16,0.8125
157,13,2,1,0,0,16,0.8125
158,12,5,1,0,0,18,0.6666666666666666
159,12,3,1,0,0,16,0.75
160,14,4,1,0,0,19,0.7368421052631579
161,13,4,2,0,0,19,0.6842105263157895
162,12,5,1,0,0,18,0.6666666666666666
163,12,3,1,0,0,16,0.75
164,15,4,2,0,0,21,0.7142857142857143
165,14,4,1,0,0,19,0.7368421052631579
166,13,4,2,0,0,19,0.6842105263157895
167,14,5,2,0,0,21,0.6666666666666666
168,14,4,1,0,0,19,0.7368421052631579
169,13,5,1,0,0,19,0.6842105263157895
170,13,5,2,0,0,20,0.65
171,12,7,1,0,0,20,0.6
172,13,5,1,0,0,19,0.6842105263157895
173,12,6,1,0,0,19,0.631578947368421
174,14,6,1,0,0,21,0.6666666666666666
175,15,7,1,0,0,23,0.6521739130434783
176,14,5,1,0,0,20,0.7
177,11,5,2,0,0,18,0.6111111111111112
178,12,4,1,0,0,17,0.7058823529411765
179,13,8,1,0,0,22,0.5909090909090909
