frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,11,3,4,0,0,18,0.6111111111111112
1,14,2,4,1,0,21,0.6666666666666666
2,14,2,5,1,0,22,0.6363636363636364
3,13,3,4,0,0,20,0.65
4,13,3,4,0,0,20,0.65
5,14,3,4,0,0,21,0.6666666666666666
6,14,3,4,0,0,21,0.6666666666666666
7,14,3,4,0,0,21,0.6666666666666666
8,14,3,3,0,0,20,0.7
9,14,3,4,0,0,21,0.6666666666666666
10,14,2,4,1,0,21,0.6666666666666666
11,14,3,4,0,0,21,0.6666666666666666
12,14,2,4,1,0,21,0.6666666666666666
13,13,3,3,0,0,19,0.6842105263157895
14,14,3,3,1,0,21,0.6666666666666666
15,11,3,4,1,0,19,0.5789473684210527
16,14,3,4,1,0,22,0.6363636363636364
17,14,2,3,0,0,19,0.7368421052631579
18,14,3,4,1,0,22,0.6363636363636364
19,12,3,3,0,0,18,0.6666666666666666
20,14,2,4,1,0,21,0.6666666666666666
21,15,2,4,1,0,22,0.6818181818181818
22,16,3,3,0,0,22,0.7272727272727273
23,14,2,4,0,0,20,0.7
24,14,2,4,0,0,20,0.7
25,10,2,5,1,0,18,0.5555555555555556
26,12,2,4,1,0,19,0.631578947368421
27,13,3,3,1,0,20,0.65
28,15,2,3,0,0,20,0.75
29,14,2,4,0,0,20,0.7
30,13,2,4,1,0,20,0.65
31,14,2,4,0,0,20,0.7
32,14,2,3,1,0,20,0.7
33,12,3,3,0,0,18,0.6666666666666666
34,15,2,4,1,0,22,0.6818181818181818
35,14,2,3,1,0,20,0.7
36,11,2,4,1,0,18,0.6111111111111112
37,14,3,4,0,0,21,0.6666666666666666
38,14,3,4,0,0,21,0.6666666666666666
39,13,2,4,0,0,19,0.6842105263157895
40,12,2,5,0,0,19,0.631578947368421
41,12,3,5,0,0,20,0.6
42,15,3,3,0,0,21,0.7142857142857143
43,16,2,3,0,0,21,0.7619047619047619
44,14,3,3,0,0,20,0.7
45,14,3,4,0,0,21,0.6666666666666666
