frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,14,3,1,0,0,18,0.7777777777777778
1,12,3,1,0,0,16,0.75
2,13,3,1,0,0,17,0.7647058823529411
3,15,3,1,0,0,19,0.7894736842105263
4,13,3,1,0,0,17,0.7647058823529411
5,14,3,0,0,0,17,0.8235294117647058
6,13,3,1,0,0,17,0.7647058823529411
7,11,3,1,0,0,15,0.7333333333333333
8,13,3,1,0,0,17,0.7647058823529411
9,12,3,0,0,0,15,0.8
10,14,3,1,0,0,18,0.7777777777777778
11,12,3,1,0,0,16,0.75
12,13,3,1,0,0,17,0.7647058823529411
13,14,3,1,0,0,18,0.7777777777777778
14,11,3,1,0,0,15,0.7333333333333333
15,11,3,1,0,0,15,0.7333333333333333
16,12,3,1,0,0,16,0.75
17,11,3,1,0,0,15,0.7333333333333333
18,14,3,2,0,0,19,0.7368421052631579
19,12,4,1,0,0,17,0.7058823529411765
20,11,3,1,0,0,15,0.7333333333333333
21,13,2,1,0,0,16,0.8125
22,13,3,1,0,0,17,0.7647058823529411
23,15,3,1,0,0,19,0.7894736842105263
24,14,3,1,0,0,18,0.7777777777777778
25,12,3,1,0,0,16,0.75
26,11,3,2,0,0,16,0.6875
27,14,3,0,0,0,17,0.8235294117647058
28,12,3,1,0,0,16,0.75
29,13,3,1,0,0,17,0.7647058823529411
30,16,3,1,0,0,20,0.8
31,15,3,1,0,0,19,0.7894736842105263
32,12,3,1,0,0,16,0.75
33,14,3,1,0,0,18,0.7777777777777778
34,12,1,1,0,0,14,0.8571428571428571
35,16,4,0,0,0,20,0.8
36,13,3,1,0,0,17,0.7647058823529411
37,12,2,1,0,0,15,0.8
38,12,3,1,0,0,16,0.75
39,11,3,1,0,0,15,0.7333333333333333
40,12,3,1,0,0,16,0.75
41,15,3,1,0,0,19,0.7894736842105263
42,15,3,2,0,0,20,0.75
43,15,3,2,0,0,20,0.75
44,14,3,1,0,0,18,0.7777777777777778
45,14,3,1,0,0,18,0.7777777777777778
46,14,4,2,0,0,20,0.7
47,13,3,1,0,0,17,0.7647058823529411
48,13,3,2,0,0,18,0.7222222222222222
49,15,3,1,0,0,19,0.7894736842105263
50,14,3,2,0,0,19,0.7368421052631579
51,14,3,2,0,0,19,0.7368421052631579
52,13,3,2,0,0,18,0.7222222222222222
53,12,3,1,0,0,16,0.75
54,14,3,1,0,0,18,0.7777777777777778
55,13,3,2,0,0,18,0.7222222222222222
56,14,3,1,0,0,18,0.7777777777777778
57,13,3,1,0,0,17,0.7647058823529411
58,12,3,1,0,0,16,0.75
59,12,4,1,0,0,17,0.7058823529411765
60,12,3,2,0,0,17,0.7058823529411765
61,12,4,2,0,0,18,0.6666666666666666
62,15,3,1,0,0,19,0.7894736842105263
63,14,4,1,0,0,19,0.7368421052631579
64,13,4,2,0,0,19,0.6842105263157895
65,13,4,1,0,0,18,0.7222222222222222
66,13,4,1,0,0,18,0.7222222222222222
67,15,4,1,0,0,20,0.75
68,13,3,1,0,0,17,0.7647058823529411
69,13,3,2,0,0,18,0.7222222222222222
70,16,4,2,0,0,22,0.7272727272727273
71,14,4,2,0,0,20,0.7
72,12,4,2,0,0,18,0.6666666666666666
73,14,4,2,0,0,20,0.7
74,14,3,2,0,0,19,0.7368421052631579
75,13,3,2,0,0,18,0.7222222222222222
76,14,4,2,0,0,20,0.7
77,14,4,2,0,0,20,0.7
78,14,4,1,0,0,19,0.7368421052631579
79,12,4,2,0,0,18,0.6666666666666666
80,13,4,2,0,0,19,0.6842105263157895
81,13,4,2,0,0,19,0.6842105263157895
82,12,4,2,0,0,18,0.6666666666666666
83,14,4,2,0,0,20,0.7
84,15,4,2,0,0,21,0.7142857142857143
85,13,3,2,0,0,18,0.7222222222222222
86,14,3,2,0,0,19,0.7368421052631579
87,13,3,2,0,0,18,0.7222222222222222
88,13,4,2,0,0,19,0.6842105263157895
89,11,3,2,0,0,16,0.6875
90,12,3,2,0,0,17,0.7058823529411765
91,17,3,2,0,0,22,0.7727272727272727
92,13,4,2,0,0,19,0.6842105263157895
93,13,3,1,0,0,17,0.7647058823529411
94,13,3,2,0,0,18,0.7222222222222222
95,13,4,2,0,0,19,0.6842105263157895
96,15,4,2,0,0,21,0.7142857142857143
97,14,4,2,0,0,20,0.7
98,13,4,2,0,0,19,0.6842105263157895
99,14,3,2,0,0,19,0.7368421052631579
100,13,4,2,0,0,19,0.6842105263157895
101,15,3,2,0,0,20,0.75
102,14,4,2,0,0,20,0.7
103,14,4,2,0,0,20,0.7
104,14,4,1,0,0,19,0.7368421052631579
105,13,4,2,0,0,19,0.6842105263157895
106,14,4,1,0,0,19,0.7368421052631579
107,16,4,2,0,0,22,0.7272727272727273
108,15,4,2,0,0,21,0.7142857142857143
109,14,3,2,0,0,19,0.7368421052631579
110,14,2,2,0,0,18,0.7777777777777778
111,12,4,2,0,0,18,0.6666666666666666
112,15,2,2,0,0,19,0.7894736842105263
113,14,3,2,0,0,19,0.7368421052631579
114,15,4,2,0,0,21,0.7142857142857143
115,15,3,2,0,0,20,0.75
116,15,3,2,0,0,20,0.75
117,12,3,2,0,0,17,0.7058823529411765
118,14,4,2,0,0,20,0.7
119,13,4,2,0,0,19,0.6842105263157895
120,15,2,2,0,0,19,0.7894736842105263
121,13,3,1,0,0,17,0.7647058823529411
122,13,4,1,0,0,18,0.7222222222222222
123,12,3,2,0,0,17,0.7058823529411765
124,14,4,2,0,0,20,0.7
125,14,2,2,0,0,18,0.7777777777777778
126,14,4,2,0,0,20,0.7
127,11,4,1,0,0,16,0.6875
128,14,4,2,0,0,20,0.7
129,13,4,2,0,0,19,0.6842105263157895
130,9,5,2,0,0,16,0.5625
131,15,4,2,0,0,21,0.7142857142857143
132,14,3,2,0,0,19,0.7368421052631579
133,13,3,2,0,0,18,0.7222222222222222
134,13,4,2,0,0,19,0.6842105263157895
135,14,4,2,0,0,20,0.7
136,12,4,2,0,0,18,0.6666666666666666
137,14,4,2,0,0,20,0.7
138,14,4,2,0,0,20,0.7
139,13,4,2,0,0,19,0.6842105263157895
140,13,3,2,0,0,18,0.7222222222222222
141,15,3,2,0,0,20,0.75
142,13,4,1,0,0,18,0.7222222222222222
143,14,3,2,0,0,19,0.7368421052631579
144,14,3,2,0,0,19,0.7368421052631579
145,13,3,2,0,0,18,0.7222222222222222
146,12,4,2,0,0,18,0.6666666666666666
147,14,3,2,0,0,19,0.7368421052631579
148,15,5,2,0,0,22,0.6818181818181818
149,13,5,2,0,0,20,0.65
150,14,4,2,0,0,20,0.7
151,12,4,2,0,0,18,0.6666666666666666
152,14,4,2,0,0,20,0.7
153,13,3,2,0,0,18,0.7222222222222222
154,15,3,2,0,0,20,0.75
155,14,3,2,0,0,19,0.7368421052631579
156,13,4,2,0,0,19,0.6842105263157895
157,15,4,2,0,0,21,0.7142857142857143
158,15,4,2,0,0,21,0.7142857142857143
159,14,3,2,0,0,19,0.7368421052631579
160,12,4,2,0,0,18,0.6666666666666666
161,13,4,1,0,0,18,0.7222222222222222
162,13,3,2,0,0,18,0.7222222222222222
163,13,3,2,0,0,18,0.7222222222222222
164,12,4,2,0,0,18,0.6666666666666666
165,12,3,1,0,0,16,0.75
166,13,3,2,0,0,18,0.7222222222222222
167,15,4,2,0,0,21,0.7142857142857143
168,14,4,1,0,0,19,0.7368421052631579
169,14,3,2,0,0,19,0.7368421052631579
170,11,4,2,0,0,17,0.6470588235294118
171,13,3,2,0,0,18,0.7222222222222222
172,13,3,2,0,0,18,0.7222222222222222
173,12,4,2,0,0,18,0.6666666666666666
174,14,4,2,0,0,20,0.7
175,13,3,2,0,0,18,0.7222222222222222
176,15,4,2,0,0,21,0.7142857142857143
