frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,15,2,1,0,0,18,0.8333333333333334
1,16,3,1,0,0,20,0.8
2,15,4,1,0,0,20,0.75
3,14,4,1,0,0,19,0.7368421052631579
4,14,3,1,0,0,18,0.7777777777777778
5,15,2,1,0,0,18,0.8333333333333334
6,14,2,1,0,0,17,0.8235294117647058
7,16,2,1,0,0,19,0.8421052631578947
8,15,3,1,0,0,19,0.7894736842105263
9,11,3,1,0,0,15,0.7333333333333333
10,14,3,1,0,0,18,0.7777777777777778
11,15,4,2,0,0,21,0.7142857142857143
12,14,5,1,0,0,20,0.7
13,15,4,1,0,0,20,0.75
14,14,3,1,0,0,18,0.7777777777777778
15,15,4,1,0,0,20,0.75
16,14,4,1,0,0,19,0.7368421052631579
17,16,2,1,0,0,19,0.8421052631578947
18,14,4,1,0,0,19,0.7368421052631579
19,15,3,1,0,0,19,0.7894736842105263
20,16,2,1,0,0,19,0.8421052631578947
21,16,3,1,0,0,20,0.8
22,16,2,1,0,0,19,0.8421052631578947
23,14,4,2,0,0,20,0.7
24,14,3,2,0,0,19,0.7368421052631579
25,16,2,1,0,0,19,0.8421052631578947
26,16,4,1,0,0,21,0.7619047619047619
27,16,2,1,0,0,19,0.8421052631578947
28,15,2,1,0,0,18,0.8333333333333334
29,15,2,1,0,0,18,0.8333333333333334
30,15,3,1,0,0,19,0.7894736842105263
31,14,3,1,0,0,18,0.7777777777777778
32,16,3,1,0,0,20,0.8
33,15,3,1,0,0,19,0.7894736842105263
34,16,3,1,0,0,20,0.8
35,15,3,1,0,0,19,0.7894736842105263
36,14,3,1,0,0,18,0.7777777777777778
37,16,2,1,0,0,19,0.8421052631578947
38,15,4,1,0,0,20,0.75
39,16,3,1,0,0,20,0.8
40,15,3,1,0,0,19,0.7894736842105263
41,16,3,1,0,0,20,0.8
42,15,2,1,0,0,18,0.8333333333333334
43,14,3,2,0,0,19,0.7368421052631579
44,15,3,1,0,0,19,0.7894736842105263
45,16,2,1,0,0,19,0.8421052631578947
46,16,2,1,0,0,19,0.8421052631578947
47,15,3,1,0,0,19,0.7894736842105263
48,16,3,1,0,0,20,0.8
49,15,4,1,0,0,20,0.75
50,15,3,1,0,0,19,0.7894736842105263
51,14,4,1,0,0,19,0.7368421052631579
52,15,3,2,0,0,20,0.75
53,15,3,1,0,0,19,0.7894736842105263
54,14,3,1,0,0,18,0.7777777777777778
55,14,4,2,0,0,20,0.7
56,14,2,1,0,0,17,0.8235294117647058
57,15,3,1,0,0,19,0.7894736842105263
58,15,3,1,0,0,19,0.7894736842105263
59,14,3,1,0,0,18,0.7777777777777778
60,15,3,1,0,0,19,0.7894736842105263
61,14,4,1,0,0,19,0.7368421052631579
62,14,2,1,0,0,17,0.8235294117647058
63,15,3,1,0,0,19,0.7894736842105263
64,14,3,1,0,0,18,0.7777777777777778
65,14,2,1,0,0,17,0.8235294117647058
66,14,3,1,0,0,18,0.7777777777777778
67,15,3,1,0,0,19,0.7894736842105263
68,15,2,2,0,0,19,0.7894736842105263
69,14,3,1,0,0,18,0.7777777777777778
70,14,2,1,0,0,17,0.8235294117647058
71,14,2,1,0,0,17,0.8235294117647058
72,16,3,1,0,0,20,0.8
73,15,3,1,0,0,19,0.7894736842105263
74,15,3,1,0,0,19,0.7894736842105263
75,13,3,1,0,0,17,0.7647058823529411
76,15,3,1,0,0,19,0.7894736842105263
77,15,2,1,0,0,18,0.8333333333333334
78,15,3,1,0,0,19,0.7894736842105263
79,14,3,1,0,0,18,0.7777777777777778
80,14,4,1,0,0,19,0.7368421052631579
81,16,2,1,0,0,19,0.8421052631578947
82,15,2,1,0,0,18,0.8333333333333334
83,15,2,1,0,0,18,0.8333333333333334
84,14,2,1,0,0,17,0.8235294117647058
85,15,2,1,0,0,18,0.8333333333333334
86,16,2,1,0,0,19,0.8421052631578947
87,15,3,1,0,0,19,0.7894736842105263
88,15,3,1,0,0,19,0.7894736842105263
89,13,4,1,0,0,18,0.7222222222222222
90,15,2,1,0,0,18,0.8333333333333334
91,14,2,1,0,0,17,0.8235294117647058
92,14,3,1,0,0,18,0.7777777777777778
93,14,3,1,0,0,18,0.7777777777777778
94,15,3,1,0,0,19,0.7894736842105263
95,16,2,1,0,0,19,0.8421052631578947
96,15,4,1,0,0,20,0.75
97,14,3,1,0,0,18,0.7777777777777778
98,15,2,1,0,0,18,0.8333333333333334
99,14,2,2,0,0,18,0.7777777777777778
100,16,4,1,0,0,21,0.7619047619047619
101,14,2,1,0,0,17,0.8235294117647058
102,16,3,1,0,0,20,0.8
103,15,3,1,0,0,19,0.7894736842105263
104,16,2,1,0,0,19,0.8421052631578947
105,15,3,1,0,0,19,0.7894736842105263
106,15,3,1,0,0,19,0.7894736842105263
107,13,3,1,0,0,17,0.7647058823529411
108,13,2,1,0,0,16,0.8125
109,16,2,1,0,0,19,0.8421052631578947
110,15,4,1,0,0,20,0.75
111,15,2,1,0,0,18,0.8333333333333334
112,15,3,1,0,0,19,0.7894736842105263
113,15,2,1,0,0,18,0.8333333333333334
114,14,3,1,0,0,18,0.7777777777777778
115,16,2,1,0,0,19,0.8421052631578947
116,15,3,1,0,0,19,0.7894736842105263
117,15,3,1,0,0,19,0.7894736842105263
118,15,4,1,0,0,20,0.75
119,15,3,1,0,0,19,0.7894736842105263
120,15,3,1,0,0,19,0.7894736842105263
121,15,3,1,0,0,19,0.7894736842105263
122,16,3,1,0,0,20,0.8
123,15,2,1,0,0,18,0.8333333333333334
124,16,3,1,0,0,20,0.8
125,15,2,2,0,0,19,0.7894736842105263
126,14,3,1,0,0,18,0.7777777777777778
127,15,2,1,0,0,18,0.8333333333333334
128,14,2,1,0,0,17,0.8235294117647058
129,14,3,1,0,0,18,0.7777777777777778
130,16,3,1,0,0,20,0.8
131,13,3,1,0,0,17,0.7647058823529411
132,12,3,1,0,0,16,0.75
133,13,2,2,0,0,17,0.7647058823529411
134,14,2,2,0,0,18,0.7777777777777778
135,13,2,1,0,0,16,0.8125
136,14,3,1,0,0,18,0.7777777777777778
137,14,4,1,0,0,19,0.7368421052631579
138,14,2,2,0,0,18,0.7777777777777778
139,15,3,1,0,0,19,0.7894736842105263
140,15,3,1,0,0,19,0.7894736842105263
141,14,3,1,0,0,18,0.7777777777777778
142,14,2,1,0,0,17,0.8235294117647058
143,14,2,1,0,0,17,0.8235294117647058
144,14,2,1,0,0,17,0.8235294117647058
145,14,2,1,0,0,17,0.8235294117647058
146,16,4,2,0,0,22,0.7272727272727273
147,13,3,2,0,0,18,0.7222222222222222
148,16,4,1,0,0,21,0.7619047619047619
149,14,2,1,0,0,17,0.8235294117647058
150,14,4,1,0,0,19,0.7368421052631579
151,15,4,1,0,0,20,0.75
152,15,2,1,0,0,18,0.8333333333333334
153,14,3,2,0,0,19,0.7368421052631579
154,16,3,1,0,0,20,0.8
155,15,5,1,0,0,21,0.7142857142857143
156,15,3,1,0,0,19,0.7894736842105263
157,15,2,1,0,0,18,0.8333333333333334
158,15,3,1,0,0,19,0.7894736842105263
159,16,2,1,0,0,19,0.8421052631578947
160,15,3,1,0,0,19,0.7894736842105263
161,14,3,1,0,0,18,0.7777777777777778
162,13,3,2,0,0,18,0.7222222222222222
163,15,3,1,0,0,19,0.7894736842105263
164,16,3,1,0,0,20,0.8
165,15,3,2,0,0,20,0.75
166,15,3,2,0,0,20,0.75
167,16,3,2,0,0,21,0.7619047619047619
168,15,2,2,0,0,19,0.7894736842105263
169,15,2,2,0,0,19,0.7894736842105263
170,16,2,2,0,0,20,0.8
171,15,3,2,0,0,20,0.75
172,16,2,2,0,0,20,0.8
173,15,2,2,0,0,19,0.7894736842105263
174,14,2,2,0,0,18,0.7777777777777778
175,14,3,1,0,0,18,0.7777777777777778
176,15,2,1,0,0,18,0.8333333333333334
177,15,2,1,0,0,18,0.8333333333333334
178,15,3,1,0,0,19,0.7894736842105263
179,14,2,2,0,0,18,0.7777777777777778
180,13,2,2,0,0,17,0.7647058823529411
181,15,2,1,0,0,18,0.8333333333333334
182,13,3,2,0,0,18,0.7222222222222222
183,14,2,2,0,0,18,0.7777777777777778
184,14,2,2,0,0,18,0.7777777777777778
185,14,2,1,0,0,17,0.8235294117647058
186,12,3,2,0,0,17,0.7058823529411765
187,15,2,1,0,0,18,0.8333333333333334
