frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,15,2,3,0,0,20,0.75
1,14,2,3,0,0,19,0.7368421052631579
2,14,2,4,0,0,20,0.7
3,14,2,4,0,0,20,0.7
4,13,2,4,0,0,19,0.6842105263157895
5,15,2,4,0,0,21,0.7142857142857143
6,13,2,4,0,0,19,0.6842105263157895
7,13,3,4,0,0,20,0.65
8,14,3,4,0,0,21,0.6666666666666666
9,12,3,4,0,0,19,0.631578947368421
10,15,2,4,0,0,21,0.7142857142857143
11,14,2,4,0,0,20,0.7
12,14,3,4,0,0,21,0.6666666666666666
13,13,3,4,0,0,20,0.65
14,13,2,4,0,0,19,0.6842105263157895
15,11,2,4,0,0,17,0.6470588235294118
16,15,2,4,0,0,21,0.7142857142857143
17,13,3,4,0,0,20,0.65
18,13,2,4,0,0,19,0.6842105263157895
19,14,2,4,0,0,20,0.7
20,15,2,4,0,0,21,0.7142857142857143
21,14,2,4,0,0,20,0.7
22,14,3,3,0,0,20,0.7
23,15,2,4,0,0,21,0.7142857142857143
24,14,2,4,0,0,20,0.7
25,14,3,4,0,0,21,0.6666666666666666
26,15,3,4,0,0,22,0.6818181818181818
27,13,2,4,0,0,19,0.6842105263157895
28,14,3,4,0,0,21,0.6666666666666666
29,15,3,4,0,0,22,0.6818181818181818
30,15,3,4,0,0,22,0.6818181818181818
31,15,2,4,0,0,21,0.7142857142857143
32,14,3,4,0,0,21,0.6666666666666666
33,15,3,4,0,0,22,0.6818181818181818
34,14,2,4,0,0,20,0.7
35,15,2,4,0,0,21,0.7142857142857143
36,13,2,3,0,0,18,0.7222222222222222
37,14,3,4,0,0,21,0.6666666666666666
38,10,3,4,0,0,17,0.5882352941176471
39,14,3,4,0,0,21,0.6666666666666666
40,13,3,3,0,0,19,0.6842105263157895
41,13,2,3,0,0,18,0.7222222222222222
42,13,2,3,0,0,18,0.7222222222222222
43,14,3,3,0,0,20,0.7
44,13,3,4,0,0,20,0.65
45,14,3,4,0,0,21,0.6666666666666666
46,15,3,3,0,0,21,0.7142857142857143
47,13,3,4,0,0,20,0.65
48,14,2,3,0,0,19,0.7368421052631579
49,15,2,4,0,0,21,0.7142857142857143
50,14,2,4,0,0,20,0.7
51,10,2,3,0,0,15,0.6666666666666666
52,14,2,4,0,0,20,0.7
53,15,3,4,0,0,22,0.6818181818181818
54,13,3,4,0,0,20,0.65
55,14,3,4,0,0,21,0.6666666666666666
56,14,2,4,0,0,20,0.7
57,13,3,4,0,0,20,0.65
58,13,3,4,0,0,20,0.65
59,15,3,4,0,0,22,0.6818181818181818
60,14,3,4,0,0,21,0.6666666666666666
61,13,3,4,0,0,20,0.65
62,13,3,3,0,0,19,0.6842105263157895
63,14,2,4,0,0,20,0.7
64,15,2,4,0,0,21,0.7142857142857143
65,14,3,3,0,0,20,0.7
66,14,3,4,0,0,21,0.6666666666666666
67,15,2,3,0,0,20,0.75
68,12,3,4,0,0,19,0.631578947368421
69,12,3,4,0,0,19,0.631578947368421
70,13,3,3,0,0,19,0.6842105263157895
71,13,3,4,0,0,20,0.65
72,14,3,4,0,0,21,0.6666666666666666
73,14,3,4,0,0,21,0.6666666666666666
74,13,3,4,0,0,20,0.65
75,15,2,4,0,0,21,0.7142857142857143
76,13,3,3,0,0,19,0.6842105263157895
77,14,3,4,0,0,21,0.6666666666666666
78,14,3,3,0,0,20,0.7
79,14,3,4,0,0,21,0.6666666666666666
80,12,3,4,0,0,19,0.631578947368421
81,14,3,4,0,0,21,0.6666666666666666
82,15,3,4,0,0,22,0.6818181818181818
83,12,3,4,0,0,19,0.631578947368421
84,15,3,4,0,0,22,0.6818181818181818
85,13,3,4,0,0,20,0.65
86,13,3,3,0,0,19,0.6842105263157895
87,15,2,4,0,0,21,0.7142857142857143
88,13,3,4,0,0,20,0.65
89,14,3,4,0,0,21,0.6666666666666666
90,14,3,3,0,0,20,0.7
91,15,2,3,0,0,20,0.75
92,11,3,4,0,0,18,0.6111111111111112
93,14,3,4,0,0,21,0.6666666666666666
94,15,2,4,0,0,21,0.7142857142857143
95,15,3,4,0,0,22,0.6818181818181818
96,14,3,4,0,0,21,0.6666666666666666
97,13,2,4,0,0,19,0.6842105263157895
98,14,3,4,0,0,21,0.6666666666666666
99,14,3,4,0,0,21,0.6666666666666666
100,15,2,4,0,0,21,0.7142857142857143
101,14,2,4,0,0,20,0.7
102,13,3,4,0,0,20,0.65
103,15,2,4,0,0,21,0.7142857142857143
104,14,2,4,0,0,20,0.7
105,14,2,4,0,0,20,0.7
106,12,3,4,0,0,19,0.631578947368421
107,14,3,4,0,0,21,0.6666666666666666
108,15,2,4,0,0,21,0.7142857142857143
109,14,2,4,0,0,20,0.7
110,13,3,4,0,0,20,0.65
111,14,3,4,0,0,21,0.6666666666666666
112,14,3,4,0,0,21,0.6666666666666666
113,15,3,4,0,0,22,0.6818181818181818
114,15,3,4,0,0,22,0.6818181818181818
115,14,2,4,0,0,20,0.7
116,15,2,4,0,0,21,0.7142857142857143
117,13,2,4,0,0,19,0.6842105263157895
118,13,2,4,0,0,19,0.6842105263157895
119,15,3,4,0,0,22,0.6818181818181818
120,15,3,4,0,0,22,0.6818181818181818
121,14,3,4,0,0,21,0.6666666666666666
122,15,3,4,0,0,22,0.6818181818181818
123,15,2,4,0,0,21,0.7142857142857143
124,15,3,4,0,0,22,0.6818181818181818
125,13,2,4,0,0,19,0.6842105263157895
126,14,3,4,0,0,21,0.6666666666666666
127,13,3,4,0,0,20,0.65
128,13,3,4,0,0,20,0.65
129,15,3,4,0,0,22,0.6818181818181818
130,14,3,4,0,0,21,0.6666666666666666
131,15,3,4,0,0,22,0.6818181818181818
132,15,3,4,0,0,22,0.6818181818181818
133,14,3,4,0,0,21,0.6666666666666666
134,13,2,4,0,0,19,0.6842105263157895
135,15,2,4,0,0,21,0.7142857142857143
136,14,3,4,0,0,21,0.6666666666666666
137,13,3,4,0,0,20,0.65
138,15,2,4,0,0,21,0.7142857142857143
139,14,3,4,0,0,21,0.6666666666666666
140,14,4,3,0,0,21,0.6666666666666666
141,13,3,4,0,0,20,0.65
142,15,3,4,0,0,22,0.6818181818181818
143,11,3,4,0,0,18,0.6111111111111112
144,14,3,4,0,0,21,0.6666666666666666
145,14,2,4,0,0,20,0.7
146,12,3,3,0,0,18,0.6666666666666666
147,13,2,4,0,0,19,0.6842105263157895
148,13,3,3,0,0,19,0.6842105263157895
149,14,2,3,0,0,19,0.7368421052631579
150,14,3,4,0,0,21,0.6666666666666666
151,15,2,4,0,0,21,0.7142857142857143
152,12,2,4,0,0,18,0.6666666666666666
153,15,2,4,0,0,21,0.7142857142857143
154,14,3,4,0,0,21,0.6666666666666666
155,13,2,4,0,0,19,0.6842105263157895
156,15,3,4,0,0,22,0.6818181818181818
157,14,2,4,0,0,20,0.7
158,12,2,4,0,0,18,0.6666666666666666
159,13,2,4,0,0,19,0.6842105263157895
160,15,3,4,0,0,22,0.6818181818181818
161,15,3,4,0,0,22,0.6818181818181818
162,14,3,4,0,0,21,0.6666666666666666
163,14,3,4,0,0,21,0.6666666666666666
164,13,3,4,0,0,20,0.65
165,14,2,4,0,0,20,0.7
166,14,2,4,0,0,20,0.7
167,14,2,4,0,0,20,0.7
168,15,3,4,0,0,22,0.6818181818181818
169,15,2,4,0,0,21,0.7142857142857143
170,13,3,4,0,0,20,0.65
171,13,2,4,0,0,19,0.6842105263157895
172,11,2,4,0,0,17,0.6470588235294118
173,13,3,4,0,0,20,0.65
174,13,2,4,0,0,19,0.6842105263157895
175,11,3,4,0,0,18,0.6111111111111112
176,13,2,4,0,0,19,0.6842105263157895
177,12,2,4,0,0,18,0.6666666666666666
178,15,2,3,0,0,20,0.75
179,13,3,3,0,0,19,0.6842105263157895
180,13,2,4,0,0,19,0.6842105263157895
181,12,3,4,0,0,19,0.631578947368421
182,12,2,4,0,0,18,0.6666666666666666
183,12,3,4,0,0,19,0.631578947368421
184,14,2,4,0,0,20,0.7
185,11,3,4,0,0,18,0.6111111111111112
186,12,3,4,0,0,19,0.631578947368421
187,13,3,4,0,0,20,0.65
188,14,2,4,0,0,20,0.7
189,14,3,4,0,0,21,0.6666666666666666
190,12,3,4,0,0,19,0.631578947368421
191,13,2,3,0,0,18,0.7222222222222222
192,13,3,3,0,0,19,0.6842105263157895
193,13,3,3,0,0,19,0.6842105263157895
194,12,3,3,0,0,18,0.6666666666666666
195,13,3,3,0,0,19,0.6842105263157895
196,13,3,3,0,0,19,0.6842105263157895
197,12,3,3,0,0,18,0.6666666666666666
198,14,2,3,0,0,19,0.7368421052631579
199,13,2,3,0,0,18,0.7222222222222222
200,13,2,4,0,0,19,0.6842105263157895
201,13,2,4,0,0,19,0.6842105263157895
202,13,2,3,0,0,18,0.7222222222222222
203,14,3,4,0,0,21,0.6666666666666666
204,13,3,3,0,0,19,0.6842105263157895
205,13,3,4,0,0,20,0.65
