frame,n_hydrophobic,n_polar,n_pos_charged,n_neg_charged,n_other,n_total,frac_hydrophobic
0,15,2,2,0,0,19,0.7894736842105263
1,17,1,2,0,0,20,0.85
2,19,2,2,0,0,23,0.8260869565217391
3,15,2,2,0,0,19,0.7894736842105263
4,17,2,2,0,0,21,0.8095238095238095
5,15,2,2,0,0,19,0.7894736842105263
6,16,2,2,0,0,20,0.8
7,18,2,2,0,0,22,0.8181818181818182
8,14,2,1,0,0,17,0.8235294117647058
9,17,2,2,0,0,21,0.8095238095238095
10,14,2,2,0,0,18,0.7777777777777778
11,19,2,1,0,0,22,0.8636363636363636
12,17,2,2,0,0,21,0.8095238095238095
13,17,2,2,0,0,21,0.8095238095238095
14,17,2,2,0,0,21,0.8095238095238095
15,18,2,1,0,0,21,0.8571428571428571
16,21,2,2,0,0,25,0.84
17,17,2,1,0,0,20,0.85
18,17,2,2,0,0,21,0.8095238095238095
19,19,2,2,0,0,23,0.8260869565217391
20,16,2,2,0,0,20,0.8
21,13,2,2,0,0,17,0.7647058823529411
22,17,2,2,0,0,21,0.8095238095238095
23,18,2,2,0,0,22,0.8181818181818182
24,17,2,2,0,0,21,0.8095238095238095
25,16,2,2,0,0,20,0.8
26,16,2,2,0,0,20,0.8
27,18,2,2,0,0,22,0.8181818181818182
28,13,2,2,0,0,17,0.7647058823529411
29,19,1,2,0,0,22,0.8636363636363636
30,18,2,2,0,0,22,0.8181818181818182
31,18,2,2,0,0,22,0.8181818181818182
32,17,2,1,0,0,20,0.85
33,18,2,2,0,0,22,0.8181818181818182
34,15,2,2,0,0,19,0.7894736842105263
35,18,2,1,0,0,21,0.8571428571428571
36,21,2,2,0,0,25,0.84
37,17,2,2,0,0,21,0.8095238095238095
38,16,2,2,0,0,20,0.8
39,18,1,2,0,0,21,0.8571428571428571
40,19,2,2,0,0,23,0.8260869565217391
41,15,2,1,0,0,18,0.8333333333333334
42,17,2,2,0,0,21,0.8095238095238095
43,17,2,2,0,0,21,0.8095238095238095
44,18,2,2,0,0,22,0.8181818181818182
45,17,2,2,0,0,21,0.8095238095238095
46,17,2,2,0,0,21,0.8095238095238095
47,17,2,1,0,0,20,0.85
48,16,2,1,0,0,19,0.8421052631578947
49,18,2,2,0,0,22,0.8181818181818182
50,18,2,1,0,0,21,0.8571428571428571
51,16,2,2,0,0,20,0.8
52,18,2,2,0,0,22,0.8181818181818182
